Arrival.Date,Departure.Date,Room.Type,Accommodation.Type,Best.Available.Rate,Step.Into.Summer.1.Night,Advance.Purchase.Promotion,get_date,Departure.Date_Weekday,Arrival.Date.Weekday,get_date.Weekday,nDays_rates
8/27/2017,8/28/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,7/27/2017,Mon,Sun,Thu,31
8/28/2017,8/29/2017,DELUXE,"1 King Bed, Deluxe Room",309,278.1,262.6,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,DELUXE,"1 Queen Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,269.1,254.2,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",399,359.1,339.1,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,332.1,313.6,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,332.1,313.6,7/27/2017,Tue,Mon,Thu,32
8/28/2017,8/29/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,7/27/2017,Tue,Mon,Thu,32
8/29/2017,8/30/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,296.1,279.6,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,DELUXE,"2 Full Size Beds, Deluxe Room",329,296.1,279.6,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,386.1,364.6,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,359.1,339.1,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,359.1,339.1,7/27/2017,Wed,Tue,Thu,33
8/29/2017,8/30/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,7/27/2017,Wed,Tue,Thu,33
8/30/2017,8/31/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,296.1,279.6,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,DELUXE,"2 Full Size Beds, Deluxe Room",329,296.1,279.6,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,386.1,364.6,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,359.1,339.1,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,359.1,339.1,7/27/2017,Thu,Wed,Thu,34
8/30/2017,8/31/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,7/27/2017,Thu,Wed,Thu,34
8/31/2017,9/1/2017,DELUXE,"1 King Bed, Deluxe Room",329,296.1,279.6,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,296.1,279.6,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,305.1,288.1,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,359.1,339.1,7/27/2017,Fri,Thu,Thu,35
8/31/2017,9/1/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,7/27/2017,Fri,Thu,Thu,35
9/1/2017,9/2/2017,DELUXE,"1 King Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,DELUXE,"1 Queen Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,DELUXE,"2 Full Size Beds, Deluxe Room",309,278.1,262.6,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",399,359.1,339.1,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,332.1,313.6,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,332.1,313.6,7/27/2017,Sat,Fri,Thu,36
9/1/2017,9/2/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,7/27/2017,Sat,Fri,Thu,36
9/2/2017,9/3/2017,DELUXE,"1 King Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Sun,Sat,Thu,37
9/2/2017,9/3/2017,DELUXE,"1 Queen Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Sun,Sat,Thu,37
9/2/2017,9/3/2017,DELUXE,"2 Full Size Beds, Deluxe Room",309,278.1,262.6,7/27/2017,Sun,Sat,Thu,37
9/2/2017,9/3/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,7/27/2017,Sun,Sat,Thu,37
9/2/2017,9/3/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,7/27/2017,Sun,Sat,Thu,37
9/2/2017,9/3/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,7/27/2017,Sun,Sat,Thu,37
9/3/2017,9/4/2017,DELUXE,"1 King Bed, Deluxe Room",309,278.1,262.6,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,DELUXE,"1 Queen Bed, Deluxe Room",299,269.1,254.2,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,269.1,254.2,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,287.1,271.1,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,305.1,288.1,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,332.1,313.6,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,332.1,313.6,7/27/2017,Mon,Sun,Thu,38
9/3/2017,9/4/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,260.1,245.7,7/27/2017,Mon,Sun,Thu,38
9/4/2017,9/5/2017,DELUXE,"1 King Bed, Deluxe Room",279,251.1,237.2,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,DELUXE,"1 Queen Bed, Deluxe Room",269,242.1,228.7,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,DELUXE,"2 Full Size Beds, Deluxe Room",269,242.1,228.7,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",289,260.1,245.7,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",309,278.1,262.6,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,PREMIER SUITE,"1 King Bed, Premier Suite",339,305.1,288.1,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",339,305.1,288.1,7/27/2017,Tue,Mon,Thu,39
9/4/2017,9/5/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",259,233.1,220.2,7/27/2017,Tue,Mon,Thu,39
9/5/2017,9/6/2017,DELUXE,"1 King Bed, Deluxe Room",339,305.1,288.1,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,296.1,279.6,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,DELUXE,"2 Full Size Beds, Deluxe Room",329,296.1,279.6,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,314.1,296.6,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,332.1,313.6,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,386.1,364.6,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,359.1,339.1,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,359.1,339.1,7/27/2017,Wed,Tue,Thu,40
9/5/2017,9/6/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,287.1,271.1,7/27/2017,Wed,Tue,Thu,40
9/6/2017,9/7/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,305.1,322.1,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,DELUXE,"2 Full Size Beds, Deluxe Room",379,312.1,322.1,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",479,414.5,407.1,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,375.4,381.6,7/27/2017,Thu,Wed,Thu,41
9/6/2017,9/7/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,7/27/2017,Thu,Wed,Thu,41
9/7/2017,9/8/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,DELUXE,"2 Full Size Beds, Deluxe Room",339,312.1,288.1,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,414.5,364.6,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,378.5,339.1,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",399,375.4,339.1,7/27/2017,Fri,Thu,Thu,42
9/7/2017,9/8/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,7/27/2017,Fri,Thu,Thu,42
9/8/2017,9/9/2017,DELUXE,"1 King Bed, Deluxe Room",299,307.3,254.2,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,DELUXE,"2 Full Size Beds, Deluxe Room",309,312.1,262.6,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,329.3,271.1,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,347.5,288.1,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",399,414.5,339.1,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,378.5,313.6,7/27/2017,Sat,Fri,Thu,43
9/8/2017,9/9/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",289,301.8,245.7,7/27/2017,Sat,Fri,Thu,43
9/9/2017,9/10/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,7/27/2017,Sun,Sat,Thu,44
9/9/2017,9/10/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,7/27/2017,Sun,Sat,Thu,44
9/9/2017,9/10/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,7/27/2017,Sun,Sat,Thu,44
9/9/2017,9/10/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,375.4,381.6,7/27/2017,Sun,Sat,Thu,44
9/10/2017,9/11/2017,DELUXE,"2 Full Size Beds, Deluxe Room",299,312.1,254.2,7/27/2017,Mon,Sun,Thu,45
9/10/2017,9/11/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",319,329.3,271.1,7/27/2017,Mon,Sun,Thu,45
9/10/2017,9/11/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",339,347.5,288.1,7/27/2017,Mon,Sun,Thu,45
9/10/2017,9/11/2017,PREMIER SUITE,"1 King Bed, Premier Suite",369,378.5,313.6,7/27/2017,Mon,Sun,Thu,45
9/10/2017,9/11/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",369,375.4,313.6,7/27/2017,Mon,Sun,Thu,45
9/11/2017,9/12/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,7/27/2017,Tue,Mon,Thu,46
9/11/2017,9/12/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,7/27/2017,Tue,Mon,Thu,46
9/11/2017,9/12/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",579,414.5,492.1,7/27/2017,Tue,Mon,Thu,46
9/11/2017,9/12/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,7/27/2017,Tue,Mon,Thu,46
9/11/2017,9/12/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,7/27/2017,Tue,Mon,Thu,46
9/12/2017,9/13/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,7/27/2017,Wed,Tue,Thu,47
9/12/2017,9/13/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,7/27/2017,Wed,Tue,Thu,47
9/12/2017,9/13/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",579,414.5,492.1,7/27/2017,Wed,Tue,Thu,47
9/12/2017,9/13/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,7/27/2017,Wed,Tue,Thu,47
9/12/2017,9/13/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,7/27/2017,Wed,Tue,Thu,47
9/12/2017,9/13/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,7/27/2017,Wed,Tue,Thu,47
9/13/2017,9/14/2017,DELUXE,"1 King Bed, Deluxe Room",489,307.3,415.6,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,DELUXE,"1 Queen Bed, Deluxe Room",479,305.1,407.1,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,DELUXE,"2 Full Size Beds, Deluxe Room",479,312.1,407.1,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",579,414.5,492.1,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,7/27/2017,Thu,Wed,Thu,48
9/13/2017,9/14/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,7/27/2017,Thu,Wed,Thu,48
9/14/2017,9/15/2017,DELUXE,"1 King Bed, Deluxe Room",371,307.3,475.1,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,DELUXE,"2 Full Size Beds, Deluxe Room",373,312.1,483.6,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",394,329.3,492.1,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",420,347.5,509.1,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",500,414.5,560.1,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,PREMIER SUITE,"1 King Bed, Premier Suite",454,378.5,551.6,7/27/2017,Fri,Thu,Thu,49
9/14/2017,9/15/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",459,375.4,551.6,7/27/2017,Fri,Thu,Thu,49
9/15/2017,9/16/2017,DELUXE,"1 King Bed, Deluxe Room",519,307.3,441.1,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,DELUXE,"2 Full Size Beds, Deluxe Room",529,312.1,449.6,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",539,329.3,458.1,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",559,347.5,475.1,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",619,414.5,526.1,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,PREMIER SUITE,"1 King Bed, Premier Suite",589,378.5,500.6,7/27/2017,Sat,Fri,Thu,50
9/15/2017,9/16/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",589,375.4,500.6,7/27/2017,Sat,Fri,Thu,50
9/16/2017,9/17/2017,DELUXE,"1 King Bed, Deluxe Room",519,307.3,441.1,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,DELUXE,"1 Queen Bed, Deluxe Room",519,305.1,441.1,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,DELUXE,"2 Full Size Beds, Deluxe Room",529,312.1,449.6,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",559,347.5,475.1,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",619,414.5,526.1,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,PREMIER SUITE,"1 King Bed, Premier Suite",589,378.5,500.6,7/27/2017,Sun,Sat,Thu,51
9/16/2017,9/17/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",509,301.8,432.6,7/27/2017,Sun,Sat,Thu,51
9/17/2017,9/18/2017,DELUXE,"1 King Bed, Deluxe Room",339,307.3,288.1,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,DELUXE,"1 Queen Bed, Deluxe Room",329,305.1,279.6,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,DELUXE,"2 Full Size Beds, Deluxe Room",329,312.1,279.6,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",349,329.3,296.6,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",369,347.5,313.6,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",429,414.5,364.6,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,PREMIER SUITE,"1 King Bed, Premier Suite",399,378.5,339.1,7/27/2017,Mon,Sun,Thu,52
9/17/2017,9/18/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",319,301.8,271.1,7/27/2017,Mon,Sun,Thu,52
9/18/2017,9/19/2017,DELUXE,"1 King Bed, Deluxe Room",419,307.3,356.1,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,DELUXE,"1 Queen Bed, Deluxe Room",409,305.1,347.6,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,DELUXE,"2 Full Size Beds, Deluxe Room",409,312.1,347.6,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",429,329.3,364.6,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",449,347.5,381.6,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",509,414.5,432.6,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,PREMIER SUITE,"1 King Bed, Premier Suite",479,378.5,407.1,7/27/2017,Tue,Mon,Thu,53
9/18/2017,9/19/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",399,301.8,339.1,7/27/2017,Tue,Mon,Thu,53
9/19/2017,9/20/2017,DELUXE,"2 Full Size Beds, Deluxe Room",479,312.1,407.1,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",499,329.3,424.1,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",519,347.5,441.1,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",579,414.5,492.1,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,PREMIER SUITE,"1 King Bed, Premier Suite",549,378.5,466.6,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",549,375.4,466.6,7/27/2017,Wed,Tue,Thu,54
9/19/2017,9/20/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",469,301.8,398.6,7/27/2017,Wed,Tue,Thu,54
9/20/2017,9/21/2017,DELUXE,"1 King Bed, Deluxe Room",389,307.3,330.6,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,305.1,322.1,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,DELUXE,"2 Full Size Beds, Deluxe Room",379,312.1,322.1,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,FREEDOM TRAIL FAMILY SUITE,"1 King & Bunk Beds, Freedom Trail Suite",479,414.5,407.1,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,375.4,381.6,7/27/2017,Thu,Wed,Thu,55
9/20/2017,9/21/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,7/27/2017,Thu,Wed,Thu,55
9/21/2017,9/22/2017,DELUXE,"1 King Bed, Deluxe Room",379,307.3,322.1,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,DELUXE,"1 Queen Bed, Deluxe Room",379,305.1,322.1,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,312.1,330.6,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,PREMIER SUITE,"1 King Bed, Premier Suite",449,378.5,381.6,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,PREMIER SUITE,"2 Queen Beds, Premier Suite",449,375.4,381.6,7/27/2017,Fri,Thu,Thu,56
9/21/2017,9/22/2017,TRADITIONAL,"1 Full Size Bed, Traditional Room",369,301.8,313.6,7/27/2017,Fri,Thu,Thu,56
9/22/2017,9/23/2017,DELUXE,"1 King Bed, Deluxe Room",379,307.3,322.1,7/27/2017,Sat,Fri,Thu,57
9/22/2017,9/23/2017,DELUXE,"2 Full Size Beds, Deluxe Room",389,312.1,330.6,7/27/2017,Sat,Fri,Thu,57
9/22/2017,9/23/2017,EXECUTIVE ROOM,"1 King Bed, Executive Room",399,329.3,339.1,7/27/2017,Sat,Fri,Thu,57
9/22/2017,9/23/2017,EXECUTIVE ROOM,"2 Full Size Beds, Executive Room",419,347.5,356.1,7/27/2017,Sat,Fri,Thu,57
